id_municipio,nom_municipio,nom_estado
16010,Arteaga,Michoacán de Ocampo
16010,Arteaga,Michoacán de Ocampo
16011,Briseñas,Michoacán de Ocampo
16011,Briseñas,Michoacán de Ocampo
16011,Briseñas,Michoacán de Ocampo
16012,Buenavista,Michoacán de Ocampo
16012,Buenavista,Michoacán de Ocampo
16012,Buenavista,Michoacán de Ocampo
16013,Carácuaro,Michoacán de Ocampo
16013,Carácuaro,Michoacán de Ocampo
16013,Carácuaro,Michoacán de Ocampo
16014,Coahuayana,Michoacán de Ocampo
16014,Coahuayana,Michoacán de Ocampo
16014,Coahuayana,Michoacán de Ocampo
16015,Coalcomán de Vázquez Pallares,Michoacán de Ocampo
16015,Coalcomán de Vázquez Pallares,Michoacán de Ocampo
16015,Coalcomán de Vázquez Pallares,Michoacán de Ocampo
16016,Coeneo,Michoacán de Ocampo
16016,Coeneo,Michoacán de Ocampo
16016,Coeneo,Michoacán de Ocampo
16017,Contepec,Michoacán de Ocampo
16017,Contepec,Michoacán de Ocampo
16017,Contepec,Michoacán de Ocampo
16018,Copándaro,Michoacán de Ocampo
16018,Copándaro,Michoacán de Ocampo
16018,Copándaro,Michoacán de Ocampo
16019,Cotija,Michoacán de Ocampo
16019,Cotija,Michoacán de Ocampo
16019,Cotija,Michoacán de Ocampo
16020,Cuitzeo,Michoacán de Ocampo
16020,Cuitzeo,Michoacán de Ocampo
16020,Cuitzeo,Michoacán de Ocampo
16021,Charapan,Michoacán de Ocampo
16021,Charapan,Michoacán de Ocampo
16021,Charapan,Michoacán de Ocampo
16022,Charo,Michoacán de Ocampo
16022,Charo,Michoacán de Ocampo
16022,Charo,Michoacán de Ocampo
16023,Chavinda,Michoacán de Ocampo
16023,Chavinda,Michoacán de Ocampo
16023,Chavinda,Michoacán de Ocampo
16024,Cherán,Michoacán de Ocampo
16024,Cherán,Michoacán de Ocampo
16024,Cherán,Michoacán de Ocampo
16025,Chilchota,Michoacán de Ocampo
16025,Chilchota,Michoacán de Ocampo
16025,Chilchota,Michoacán de Ocampo
16026,Chinicuila,Michoacán de Ocampo
16026,Chinicuila,Michoacán de Ocampo
16026,Chinicuila,Michoacán de Ocampo
16027,Chucándiro,Michoacán de Ocampo
16027,Chucándiro,Michoacán de Ocampo
16027,Chucándiro,Michoacán de Ocampo
16028,Churintzio,Michoacán de Ocampo
16028,Churintzio,Michoacán de Ocampo
16028,Churintzio,Michoacán de Ocampo
16029,Churumuco,Michoacán de Ocampo
16029,Churumuco,Michoacán de Ocampo
16029,Churumuco,Michoacán de Ocampo
16030,Ecuandureo,Michoacán de Ocampo
16030,Ecuandureo,Michoacán de Ocampo
16030,Ecuandureo,Michoacán de Ocampo
16031,Epitacio Huerta,Michoacán de Ocampo
16031,Epitacio Huerta,Michoacán de Ocampo
16031,Epitacio Huerta,Michoacán de Ocampo
16032,Erongarícuaro,Michoacán de Ocampo
16032,Erongarícuaro,Michoacán de Ocampo
16032,Erongarícuaro,Michoacán de Ocampo
16033,Gabriel Zamora,Michoacán de Ocampo
16033,Gabriel Zamora,Michoacán de Ocampo
16033,Gabriel Zamora,Michoacán de Ocampo
16034,Hidalgo,Michoacán de Ocampo
16034,Hidalgo,Michoacán de Ocampo
16034,Hidalgo,Michoacán de Ocampo
16035,La Huacana,Michoacán de Ocampo
16035,La Huacana,Michoacán de Ocampo
16035,La Huacana,Michoacán de Ocampo
16036,Huandacareo,Michoacán de Ocampo
16036,Huandacareo,Michoacán de Ocampo
16036,Huandacareo,Michoacán de Ocampo
16037,Huaniqueo,Michoacán de Ocampo
16037,Huaniqueo,Michoacán de Ocampo
16037,Huaniqueo,Michoacán de Ocampo
16038,Huetamo,Michoacán de Ocampo
16038,Huetamo,Michoacán de Ocampo
16038,Huetamo,Michoacán de Ocampo
16039,Huiramba,Michoacán de Ocampo
16039,Huiramba,Michoacán de Ocampo
16039,Huiramba,Michoacán de Ocampo
16040,Indaparapeo,Michoacán de Ocampo
16040,Indaparapeo,Michoacán de Ocampo
16040,Indaparapeo,Michoacán de Ocampo
16041,Irimbo,Michoacán de Ocampo
16041,Irimbo,Michoacán de Ocampo
16041,Irimbo,Michoacán de Ocampo
16042,Ixtlán,Michoacán de Ocampo
16042,Ixtlán,Michoacán de Ocampo
16042,Ixtlán,Michoacán de Ocampo
16043,Jacona,Michoacán de Ocampo
16043,Jacona,Michoacán de Ocampo
16043,Jacona,Michoacán de Ocampo
16044,Jiménez,Michoacán de Ocampo
16044,Jiménez,Michoacán de Ocampo
16044,Jiménez,Michoacán de Ocampo
16045,Jiquilpan,Michoacán de Ocampo
16045,Jiquilpan,Michoacán de Ocampo
16045,Jiquilpan,Michoacán de Ocampo
16046,Juárez,Michoacán de Ocampo
16046,Juárez,Michoacán de Ocampo
16046,Juárez,Michoacán de Ocampo
16047,Jungapeo,Michoacán de Ocampo
16047,Jungapeo,Michoacán de Ocampo
16047,Jungapeo,Michoacán de Ocampo
16048,Lagunillas,Michoacán de Ocampo
16048,Lagunillas,Michoacán de Ocampo
16048,Lagunillas,Michoacán de Ocampo
16049,Madero,Michoacán de Ocampo
16049,Madero,Michoacán de Ocampo
16049,Madero,Michoacán de Ocampo
16050,Maravatío,Michoacán de Ocampo
16050,Maravatío,Michoacán de Ocampo
16050,Maravatío,Michoacán de Ocampo
16051,Marcos Castellanos,Michoacán de Ocampo
16051,Marcos Castellanos,Michoacán de Ocampo
16051,Marcos Castellanos,Michoacán de Ocampo
16052,Lázaro Cárdenas,Michoacán de Ocampo
16052,Lázaro Cárdenas,Michoacán de Ocampo
16052,Lázaro Cárdenas,Michoacán de Ocampo
16053,Morelia,Michoacán de Ocampo
16053,Morelia,Michoacán de Ocampo
16053,Morelia,Michoacán de Ocampo
16054,Morelos,Michoacán de Ocampo
16054,Morelos,Michoacán de Ocampo
16054,Morelos,Michoacán de Ocampo
16055,Múgica,Michoacán de Ocampo
16055,Múgica,Michoacán de Ocampo
16055,Múgica,Michoacán de Ocampo
16056,Nahuatzen,Michoacán de Ocampo
16056,Nahuatzen,Michoacán de Ocampo
16056,Nahuatzen,Michoacán de Ocampo
16057,Nocupétaro,Michoacán de Ocampo
16057,Nocupétaro,Michoacán de Ocampo
16057,Nocupétaro,Michoacán de Ocampo
16058,Nuevo Parangaricutiro,Michoacán de Ocampo
16058,Nuevo Parangaricutiro,Michoacán de Ocampo
16058,Nuevo Parangaricutiro,Michoacán de Ocampo
16059,Nuevo Urecho,Michoacán de Ocampo
16059,Nuevo Urecho,Michoacán de Ocampo
16059,Nuevo Urecho,Michoacán de Ocampo
16060,Numarán,Michoacán de Ocampo
16060,Numarán,Michoacán de Ocampo
16060,Numarán,Michoacán de Ocampo
16061,Ocampo,Michoacán de Ocampo
16061,Ocampo,Michoacán de Ocampo
16061,Ocampo,Michoacán de Ocampo
16062,Pajacuarán,Michoacán de Ocampo
16062,Pajacuarán,Michoacán de Ocampo
16062,Pajacuarán,Michoacán de Ocampo
16063,Panindícuaro,Michoacán de Ocampo
16063,Panindícuaro,Michoacán de Ocampo
16063,Panindícuaro,Michoacán de Ocampo
16064,Parácuaro,Michoacán de Ocampo
16064,Parácuaro,Michoacán de Ocampo
16064,Parácuaro,Michoacán de Ocampo
16065,Paracho,Michoacán de Ocampo
16065,Paracho,Michoacán de Ocampo
16065,Paracho,Michoacán de Ocampo
16066,Pátzcuaro,Michoacán de Ocampo
16066,Pátzcuaro,Michoacán de Ocampo
16066,Pátzcuaro,Michoacán de Ocampo
16067,Penjamillo,Michoacán de Ocampo
16067,Penjamillo,Michoacán de Ocampo
16067,Penjamillo,Michoacán de Ocampo
16068,Peribán,Michoacán de Ocampo
16068,Peribán,Michoacán de Ocampo
16068,Peribán,Michoacán de Ocampo
16069,La Piedad,Michoacán de Ocampo
16069,La Piedad,Michoacán de Ocampo
16069,La Piedad,Michoacán de Ocampo
16070,Purépero,Michoacán de Ocampo
16070,Purépero,Michoacán de Ocampo
16070,Purépero,Michoacán de Ocampo
16071,Puruándiro,Michoacán de Ocampo
16071,Puruándiro,Michoacán de Ocampo
16071,Puruándiro,Michoacán de Ocampo
16072,Queréndaro,Michoacán de Ocampo
16072,Queréndaro,Michoacán de Ocampo
16072,Queréndaro,Michoacán de Ocampo
16073,Quiroga,Michoacán de Ocampo
16073,Quiroga,Michoacán de Ocampo
16073,Quiroga,Michoacán de Ocampo
16074,Cojumatlán de Régules,Michoacán de Ocampo
16074,Cojumatlán de Régules,Michoacán de Ocampo
16074,Cojumatlán de Régules,Michoacán de Ocampo
16075,Los Reyes,Michoacán de Ocampo
16075,Los Reyes,Michoacán de Ocampo
16075,Los Reyes,Michoacán de Ocampo
16076,Sahuayo,Michoacán de Ocampo
16076,Sahuayo,Michoacán de Ocampo
16076,Sahuayo,Michoacán de Ocampo
16077,San Lucas,Michoacán de Ocampo
16077,San Lucas,Michoacán de Ocampo
16077,San Lucas,Michoacán de Ocampo
16078,Santa Ana Maya,Michoacán de Ocampo
16078,Santa Ana Maya,Michoacán de Ocampo
16078,Santa Ana Maya,Michoacán de Ocampo
16079,Salvador Escalante,Michoacán de Ocampo
16079,Salvador Escalante,Michoacán de Ocampo
16079,Salvador Escalante,Michoacán de Ocampo
16080,Senguio,Michoacán de Ocampo
16080,Senguio,Michoacán de Ocampo
16080,Senguio,Michoacán de Ocampo
16081,Susupuato,Michoacán de Ocampo
16081,Susupuato,Michoacán de Ocampo
16081,Susupuato,Michoacán de Ocampo
16082,Tacámbaro,Michoacán de Ocampo
16082,Tacámbaro,Michoacán de Ocampo
16082,Tacámbaro,Michoacán de Ocampo
16083,Tancítaro,Michoacán de Ocampo
16083,Tancítaro,Michoacán de Ocampo
16083,Tancítaro,Michoacán de Ocampo
16084,Tangamandapio,Michoacán de Ocampo
16084,Tangamandapio,Michoacán de Ocampo
16084,Tangamandapio,Michoacán de Ocampo
16085,Tangancícuaro,Michoacán de Ocampo
16085,Tangancícuaro,Michoacán de Ocampo
16085,Tangancícuaro,Michoacán de Ocampo
16086,Tanhuato,Michoacán de Ocampo
16086,Tanhuato,Michoacán de Ocampo
16086,Tanhuato,Michoacán de Ocampo
16087,Taretan,Michoacán de Ocampo
16087,Taretan,Michoacán de Ocampo
16087,Taretan,Michoacán de Ocampo
16088,Tarímbaro,Michoacán de Ocampo
16088,Tarímbaro,Michoacán de Ocampo
16088,Tarímbaro,Michoacán de Ocampo
16089,Tepalcatepec,Michoacán de Ocampo
16089,Tepalcatepec,Michoacán de Ocampo
16089,Tepalcatepec,Michoacán de Ocampo
16090,Tingambato,Michoacán de Ocampo
16090,Tingambato,Michoacán de Ocampo
16090,Tingambato,Michoacán de Ocampo
16091,Tingüindín,Michoacán de Ocampo
16091,Tingüindín,Michoacán de Ocampo
16091,Tingüindín,Michoacán de Ocampo
16092,Tiquicheo de Nicolás Romero,Michoacán de Ocampo
16092,Tiquicheo de Nicolás Romero,Michoacán de Ocampo
16092,Tiquicheo de Nicolás Romero,Michoacán de Ocampo
16093,Tlalpujahua,Michoacán de Ocampo
16093,Tlalpujahua,Michoacán de Ocampo
16093,Tlalpujahua,Michoacán de Ocampo
16094,Tlazazalca,Michoacán de Ocampo
16094,Tlazazalca,Michoacán de Ocampo
16094,Tlazazalca,Michoacán de Ocampo
16095,Tocumbo,Michoacán de Ocampo
16095,Tocumbo,Michoacán de Ocampo
16095,Tocumbo,Michoacán de Ocampo
16096,Tumbiscatío,Michoacán de Ocampo
16096,Tumbiscatío,Michoacán de Ocampo
16096,Tumbiscatío,Michoacán de Ocampo
16097,Turicato,Michoacán de Ocampo
16097,Turicato,Michoacán de Ocampo
16097,Turicato,Michoacán de Ocampo
16098,Tuxpan,Michoacán de Ocampo
16098,Tuxpan,Michoacán de Ocampo
16098,Tuxpan,Michoacán de Ocampo
16099,Tuzantla,Michoacán de Ocampo
16099,Tuzantla,Michoacán de Ocampo
16099,Tuzantla,Michoacán de Ocampo
16100,Tzintzuntzan,Michoacán de Ocampo
16100,Tzintzuntzan,Michoacán de Ocampo
16100,Tzintzuntzan,Michoacán de Ocampo
16101,Tzitzio,Michoacán de Ocampo
16101,Tzitzio,Michoacán de Ocampo
16101,Tzitzio,Michoacán de Ocampo
16102,Uruapan,Michoacán de Ocampo
16102,Uruapan,Michoacán de Ocampo
16102,Uruapan,Michoacán de Ocampo
16103,Venustiano Carranza,Michoacán de Ocampo
16103,Venustiano Carranza,Michoacán de Ocampo
16103,Venustiano Carranza,Michoacán de Ocampo
16104,Villamar,Michoacán de Ocampo
16104,Villamar,Michoacán de Ocampo
16104,Villamar,Michoacán de Ocampo
16105,Vista Hermosa,Michoacán de Ocampo
16105,Vista Hermosa,Michoacán de Ocampo
16105,Vista Hermosa,Michoacán de Ocampo
16106,Yurécuaro,Michoacán de Ocampo
16106,Yurécuaro,Michoacán de Ocampo
16106,Yurécuaro,Michoacán de Ocampo
16107,Zacapu,Michoacán de Ocampo
16107,Zacapu,Michoacán de Ocampo
16107,Zacapu,Michoacán de Ocampo
16108,Zamora,Michoacán de Ocampo
16108,Zamora,Michoacán de Ocampo
16108,Zamora,Michoacán de Ocampo
16109,Zináparo,Michoacán de Ocampo
16109,Zináparo,Michoacán de Ocampo
16109,Zináparo,Michoacán de Ocampo
16110,Zinapécuaro,Michoacán de Ocampo
16110,Zinapécuaro,Michoacán de Ocampo
16110,Zinapécuaro,Michoacán de Ocampo
16111,Ziracuaretiro,Michoacán de Ocampo
16111,Ziracuaretiro,Michoacán de Ocampo
16111,Ziracuaretiro,Michoacán de Ocampo
16112,Zitácuaro,Michoacán de Ocampo
16112,Zitácuaro,Michoacán de Ocampo
16112,Zitácuaro,Michoacán de Ocampo
16113,José Sixto Verduzco,Michoacán de Ocampo
16113,José Sixto Verduzco,Michoacán de Ocampo
16113,José Sixto Verduzco,Michoacán de Ocampo
17001,Amacuzac,Morelos
17001,Amacuzac,Morelos
17001,Amacuzac,Morelos
17002,Atlatlahucan,Morelos
17002,Atlatlahucan,Morelos
17002,Atlatlahucan,Morelos
17003,Axochiapan,Morelos
17003,Axochiapan,Morelos
17003,Axochiapan,Morelos
17004,Ayala,Morelos
17004,Ayala,Morelos
17004,Ayala,Morelos
17005,Coatlán del Río,Morelos
17005,Coatlán del Río,Morelos
17005,Coatlán del Río,Morelos
17006,Cuautla,Morelos
17006,Cuautla,Morelos
17006,Cuautla,Morelos
17007,Cuernavaca,Morelos
17007,Cuernavaca,Morelos
17007,Cuernavaca,Morelos
17008,Emiliano Zapata,Morelos
17008,Emiliano Zapata,Morelos
17008,Emiliano Zapata,Morelos
17009,Huitzilac,Morelos
17009,Huitzilac,Morelos
17009,Huitzilac,Morelos
17010,Jantetelco,Morelos
17010,Jantetelco,Morelos
17010,Jantetelco,Morelos
17011,Jiutepec,Morelos
17011,Jiutepec,Morelos
17011,Jiutepec,Morelos
17012,Jojutla,Morelos
17012,Jojutla,Morelos
17012,Jojutla,Morelos
17013,Jonacatepec de Leandro Valle,Morelos
17013,Jonacatepec de Leandro Valle,Morelos
17013,Jonacatepec de Leandro Valle,Morelos
17014,Mazatepec,Morelos
17014,Mazatepec,Morelos
17014,Mazatepec,Morelos
17015,Miacatlán,Morelos
17015,Miacatlán,Morelos
17015,Miacatlán,Morelos
17016,Ocuituco,Morelos
17016,Ocuituco,Morelos
17016,Ocuituco,Morelos
17017,Puente de Ixtla,Morelos
17017,Puente de Ixtla,Morelos
17017,Puente de Ixtla,Morelos
17018,Temixco,Morelos
17018,Temixco,Morelos
17018,Temixco,Morelos
17019,Tepalcingo,Morelos
17019,Tepalcingo,Morelos
17019,Tepalcingo,Morelos
17020,Tepoztlán,Morelos
17020,Tepoztlán,Morelos
17020,Tepoztlán,Morelos
17021,Tetecala,Morelos
17021,Tetecala,Morelos
17021,Tetecala,Morelos
17022,Tetela del Volcán,Morelos
17022,Tetela del Volcán,Morelos
17022,Tetela del Volcán,Morelos
17023,Tlalnepantla,Morelos
17023,Tlalnepantla,Morelos
17023,Tlalnepantla,Morelos
17024,Tlaltizapán de Zapata,Morelos
17024,Tlaltizapán de Zapata,Morelos
17024,Tlaltizapán de Zapata,Morelos
17025,Tlaquiltenango,Morelos
17025,Tlaquiltenango,Morelos
17025,Tlaquiltenango,Morelos
17026,Tlayacapan,Morelos
17026,Tlayacapan,Morelos
17026,Tlayacapan,Morelos
17027,Totolapan,Morelos
17027,Totolapan,Morelos
17027,Totolapan,Morelos
17028,Xochitepec,Morelos
17028,Xochitepec,Morelos
17028,Xochitepec,Morelos
17029,Yautepec,Morelos
17029,Yautepec,Morelos
17029,Yautepec,Morelos
17030,Yecapixtla,Morelos
17030,Yecapixtla,Morelos
17030,Yecapixtla,Morelos
17031,Zacatepec,Morelos
17031,Zacatepec,Morelos
17031,Zacatepec,Morelos
17032,Zacualpan de Amilpas,Morelos
17032,Zacualpan de Amilpas,Morelos
17032,Zacualpan de Amilpas,Morelos
17033,Temoac,Morelos
17033,Temoac,Morelos
17033,Temoac,Morelos
17034,Coatetelco,Morelos
17034,Coatetelco,Morelos
17034,Coatetelco,Morelos
17035,Xoxocotla,Morelos
17035,Xoxocotla,Morelos
17035,Xoxocotla,Morelos
17036,Hueyapan,Morelos
17036,Hueyapan,Morelos
17036,Hueyapan,Morelos
15001,Acambay de Ruíz Castañeda,México
15001,Acambay de Ruíz Castañeda,México
15001,Acambay de Ruíz Castañeda,México
15002,Acolman,México
15002,Acolman,México
15002,Acolman,México
15003,Aculco,México
15003,Aculco,México
15003,Aculco,México
15004,Almoloya de Alquisiras,México
15004,Almoloya de Alquisiras,México
15004,Almoloya de Alquisiras,México
15005,Almoloya de Juárez,México
15005,Almoloya de Juárez,México
15005,Almoloya de Juárez,México
15006,Almoloya del Río,México
15006,Almoloya del Río,México
15006,Almoloya del Río,México
15007,Amanalco,México
15007,Amanalco,México
15007,Amanalco,México
15008,Amatepec,México
15008,Amatepec,México
15008,Amatepec,México
15009,Amecameca,México
15009,Amecameca,México
15009,Amecameca,México
15010,Apaxco,México
15010,Apaxco,México
15010,Apaxco,México
15011,Atenco,México
15011,Atenco,México
15011,Atenco,México
15012,Atizapán,México
15012,Atizapán,México
15012,Atizapán,México
15013,Atizapán de Zaragoza,México
15013,Atizapán de Zaragoza,México
15013,Atizapán de Zaragoza,México
15014,Atlacomulco,México
15014,Atlacomulco,México
15014,Atlacomulco,México
15015,Atlautla,México
15015,Atlautla,México
15015,Atlautla,México
15016,Axapusco,México
15016,Axapusco,México
15016,Axapusco,México
15017,Ayapango,México
15017,Ayapango,México
15017,Ayapango,México
15018,Calimaya,México
15018,Calimaya,México
15018,Calimaya,México
15019,Capulhuac,México
15019,Capulhuac,México
15019,Capulhuac,México
15020,Coacalco de Berriozábal,México
15020,Coacalco de Berriozábal,México
15020,Coacalco de Berriozábal,México
15021,Coatepec Harinas,México
15021,Coatepec Harinas,México
15021,Coatepec Harinas,México
15022,Cocotitlán,México
15022,Cocotitlán,México
15022,Cocotitlán,México
15023,Coyotepec,México
15023,Coyotepec,México
15023,Coyotepec,México
15024,Cuautitlán,México
15024,Cuautitlán,México
15024,Cuautitlán,México
15025,Chalco,México
15025,Chalco,México
15025,Chalco,México
15026,Chapa de Mota,México
15026,Chapa de Mota,México
15026,Chapa de Mota,México
15027,Chapultepec,México
15027,Chapultepec,México
15027,Chapultepec,México
15028,Chiautla,México
15028,Chiautla,México
15028,Chiautla,México
15029,Chicoloapan,México
15029,Chicoloapan,México
15029,Chicoloapan,México
15030,Chiconcuac,México
15030,Chiconcuac,México
15030,Chiconcuac,México
15031,Chimalhuacán,México
15031,Chimalhuacán,México
15031,Chimalhuacán,México
15032,Donato Guerra,México
15032,Donato Guerra,México
15032,Donato Guerra,México
15033,Ecatepec de Morelos,México
15033,Ecatepec de Morelos,México
15033,Ecatepec de Morelos,México
15034,Ecatzingo,México
15034,Ecatzingo,México
15034,Ecatzingo,México
15035,Huehuetoca,México
15035,Huehuetoca,México
15035,Huehuetoca,México
15036,Hueypoxtla,México
15036,Hueypoxtla,México
15036,Hueypoxtla,México
15037,Huixquilucan,México
15037,Huixquilucan,México
15037,Huixquilucan,México
15038,Isidro Fabela,México
15038,Isidro Fabela,México
15038,Isidro Fabela,México
15039,Ixtapaluca,México
15039,Ixtapaluca,México
15039,Ixtapaluca,México
15040,Ixtapan de la Sal,México
15040,Ixtapan de la Sal,México
15040,Ixtapan de la Sal,México
15041,Ixtapan del Oro,México
15041,Ixtapan del Oro,México
15041,Ixtapan del Oro,México
15042,Ixtlahuaca,México
15042,Ixtlahuaca,México
15042,Ixtlahuaca,México
15043,Xalatlaco,México
15043,Xalatlaco,México
15043,Xalatlaco,México
15044,Jaltenco,México
15044,Jaltenco,México
15044,Jaltenco,México
15045,Jilotepec,México
15045,Jilotepec,México
15045,Jilotepec,México
15046,Jilotzingo,México
15046,Jilotzingo,México
15046,Jilotzingo,México
15047,Jiquipilco,México
15047,Jiquipilco,México
15047,Jiquipilco,México
15048,Jocotitlán,México
15048,Jocotitlán,México
15048,Jocotitlán,México
15049,Joquicingo,México
15049,Joquicingo,México
15049,Joquicingo,México
15050,Juchitepec,México
15050,Juchitepec,México
15050,Juchitepec,México
15051,Lerma,México
15051,Lerma,México
15051,Lerma,México
15052,Malinalco,México
15052,Malinalco,México
15052,Malinalco,México
15053,Melchor Ocampo,México
15053,Melchor Ocampo,México
15053,Melchor Ocampo,México
15054,Metepec,México
15054,Metepec,México
15054,Metepec,México
15055,Mexicaltzingo,México
15055,Mexicaltzingo,México
15055,Mexicaltzingo,México
15056,Morelos,México
15056,Morelos,México
15056,Morelos,México
15057,Naucalpan de Juárez,México
15057,Naucalpan de Juárez,México
15057,Naucalpan de Juárez,México
15058,Nezahualcóyotl,México
15058,Nezahualcóyotl,México
15058,Nezahualcóyotl,México
15059,Nextlalpan,México
15059,Nextlalpan,México
15059,Nextlalpan,México
15060,Nicolás Romero,México
15060,Nicolás Romero,México
15060,Nicolás Romero,México
15061,Nopaltepec,México
15061,Nopaltepec,México
15061,Nopaltepec,México
15062,Ocoyoacac,México
15062,Ocoyoacac,México
15062,Ocoyoacac,México
15063,Ocuilan,México
15063,Ocuilan,México
15063,Ocuilan,México
15064,El Oro,México
15064,El Oro,México
15064,El Oro,México
15065,Otumba,México
15065,Otumba,México
15065,Otumba,México
15066,Otzoloapan,México
15066,Otzoloapan,México
15066,Otzoloapan,México
15067,Otzolotepec,México
15067,Otzolotepec,México
15067,Otzolotepec,México
15068,Ozumba,México
15068,Ozumba,México
15068,Ozumba,México
15069,Papalotla,México
15069,Papalotla,México
15069,Papalotla,México
15070,La Paz,México
15070,La Paz,México
15070,La Paz,México
15071,Polotitlán,México
15071,Polotitlán,México
15071,Polotitlán,México
15072,Rayón,México
15072,Rayón,México
15072,Rayón,México
15073,San Antonio la Isla,México
15073,San Antonio la Isla,México
15073,San Antonio la Isla,México
15074,San Felipe del Progreso,México
15074,San Felipe del Progreso,México
15074,San Felipe del Progreso,México
15075,San Martín de las Pirámides,México
15075,San Martín de las Pirámides,México
15075,San Martín de las Pirámides,México
15076,San Mateo Atenco,México
15076,San Mateo Atenco,México
15076,San Mateo Atenco,México
15077,San Simón de Guerrero,México
15077,San Simón de Guerrero,México
15077,San Simón de Guerrero,México
15078,Santo Tomás,México
15078,Santo Tomás,México
15078,Santo Tomás,México
15079,Soyaniquilpan de Juárez,México
15079,Soyaniquilpan de Juárez,México
15079,Soyaniquilpan de Juárez,México
15080,Sultepec,México
15080,Sultepec,México
15080,Sultepec,México
15081,Tecámac,México
15081,Tecámac,México
15081,Tecámac,México
15082,Tejupilco,México
15082,Tejupilco,México
15082,Tejupilco,México
15083,Temamatla,México
15083,Temamatla,México
15083,Temamatla,México
15084,Temascalapa,México
15084,Temascalapa,México
15084,Temascalapa,México
15085,Temascalcingo,México
15085,Temascalcingo,México
15085,Temascalcingo,México
15086,Temascaltepec,México
15086,Temascaltepec,México
15086,Temascaltepec,México
15087,Temoaya,México
15087,Temoaya,México
15087,Temoaya,México
15088,Tenancingo,México
15088,Tenancingo,México
15088,Tenancingo,México
15089,Tenango del Aire,México
15089,Tenango del Aire,México
15089,Tenango del Aire,México
15090,Tenango del Valle,México
15090,Tenango del Valle,México
15090,Tenango del Valle,México
15091,Teoloyucan,México
15091,Teoloyucan,México
15091,Teoloyucan,México
15092,Teotihuacán,México
15092,Teotihuacán,México
15092,Teotihuacán,México
15093,Tepetlaoxtoc,México
15093,Tepetlaoxtoc,México
15093,Tepetlaoxtoc,México
15094,Tepetlixpa,México
15094,Tepetlixpa,México
15094,Tepetlixpa,México
15095,Tepotzotlán,México
15095,Tepotzotlán,México
15095,Tepotzotlán,México
15096,Tequixquiac,México
15096,Tequixquiac,México
15096,Tequixquiac,México
15097,Texcaltitlán,México
15097,Texcaltitlán,México
15097,Texcaltitlán,México
15098,Texcalyacac,México
15098,Texcalyacac,México
15098,Texcalyacac,México
15099,Texcoco,México
15099,Texcoco,México
15099,Texcoco,México
15100,Tezoyuca,México
15100,Tezoyuca,México
15100,Tezoyuca,México
15101,Tianguistenco,México
15101,Tianguistenco,México
15101,Tianguistenco,México
15102,Timilpan,México
15102,Timilpan,México
15102,Timilpan,México
15103,Tlalmanalco,México
15103,Tlalmanalco,México
15103,Tlalmanalco,México
15104,Tlalnepantla de Baz,México
15104,Tlalnepantla de Baz,México
15104,Tlalnepantla de Baz,México
15105,Tlatlaya,México
15105,Tlatlaya,México
15105,Tlatlaya,México
15106,Toluca,México
15106,Toluca,México
15106,Toluca,México
15107,Tonatico,México
15107,Tonatico,México
15107,Tonatico,México
15108,Tultepec,México
15108,Tultepec,México
15108,Tultepec,México
15109,Tultitlán,México
15109,Tultitlán,México
15109,Tultitlán,México
15110,Valle de Bravo,México
15110,Valle de Bravo,México
15110,Valle de Bravo,México
15111,Villa de Allende,México
15111,Villa de Allende,México
15111,Villa de Allende,México
15112,Villa del Carbón,México
15112,Villa del Carbón,México
15112,Villa del Carbón,México
15113,Villa Guerrero,México
15113,Villa Guerrero,México
15113,Villa Guerrero,México
15114,Villa Victoria,México
15114,Villa Victoria,México
15114,Villa Victoria,México
15115,Xonacatlán,México
15115,Xonacatlán,México
15115,Xonacatlán,México
15116,Zacazonapan,México
15116,Zacazonapan,México
15116,Zacazonapan,México
15117,Zacualpan,México
15117,Zacualpan,México
15117,Zacualpan,México
15118,Zinacantepec,México
15118,Zinacantepec,México
15118,Zinacantepec,México
15119,Zumpahuacán,México
15119,Zumpahuacán,México
15119,Zumpahuacán,México
15120,Zumpango,México
15120,Zumpango,México
15120,Zumpango,México
15121,Cuautitlán Izcalli,México
15121,Cuautitlán Izcalli,México
15121,Cuautitlán Izcalli,México
15122,Valle de Chalco Solidaridad,México
15122,Valle de Chalco Solidaridad,México
15122,Valle de Chalco Solidaridad,México
15123,Luvianos,México
15123,Luvianos,México
15123,Luvianos,México
15124,San José del Rincón,México
15124,San José del Rincón,México
15124,San José del Rincón,México
15125,Tonanitla,México
15125,Tonanitla,México
15125,Tonanitla,México
18001,Acaponeta,Nayarit
18001,Acaponeta,Nayarit
18001,Acaponeta,Nayarit
18002,Ahuacatlán,Nayarit
18002,Ahuacatlán,Nayarit
18002,Ahuacatlán,Nayarit
18003,Amatlán de Cañas,Nayarit
18003,Amatlán de Cañas,Nayarit
18003,Amatlán de Cañas,Nayarit
18004,Compostela,Nayarit
18004,Compostela,Nayarit
18004,Compostela,Nayarit
18005,Huajicori,Nayarit
18005,Huajicori,Nayarit
18005,Huajicori,Nayarit
18006,Ixtlán del Río,Nayarit
18006,Ixtlán del Río,Nayarit
18006,Ixtlán del Río,Nayarit
18007,Jala,Nayarit
18007,Jala,Nayarit
18007,Jala,Nayarit
18008,Xalisco,Nayarit
18008,Xalisco,Nayarit
18008,Xalisco,Nayarit
